Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,date,cluster
92.12,91.44,90.175,88.91,94.44,99.08,94.41,95.86,107.22,92.82,101.68,84.15,91.32,96.53,102.36,97.21,108.67,98.01,110.73,101.67,96.72,101.86,99.73,99.58,112.21,96.73,109.02,115.28,112.6,117.22,109.85,123.19,124.7,118.59,120.23,127.77,129.68,145.26,149.38,150.08,155.74,167.43,169.84,163.96,176.6,175.94,184.59,183.82,182.82,193.43,178.72,185.18,198.97,196.58,186.96,182.19,175.54,174.39,172.66,163.34,162.8,164.4,166.71,155.3,148.24,133.94,144.78,137.24,122.55,117.91,110.73,115.08,116.96,101.66,106.24,119.53,103.15,109.58,114.61,89.05,100.36,101.43,93.34,87.13,115.64,106.135,96.63,87.8,102.09,100.75,104.64,87.96,90.14,105.96,78.3,103.32,2025-02-03 00:00:00,1
97.5,97.1,92.29,80.31,89.15,103.38,97.13,95.98,94.71,94.33,90.73,86.13,92.19,93.63,98.59,88.08,87.27,102.33,91.25,101.02,98.47,103.37,98.98,97.27,109.87,107.97,119.24,98.66,114,111.91,109.13,102.62,116.94,120.53,113.46,131.68,133.22,136.47,133.32,138.46,169.55,163.13,177.08,166.17,162.44,181.84,194.37,193.21,183.75,185.88,190.07,181.84,184.93,187.47,173.54,171.43,169.9,162.49,171.56,170.5,166.5,168.14,159.3,155.27,149.62,151.79,132.37,144.57,137.8,128.3,107.73,118.41,121.19,102.87,114.29,103.78,104.84,97.28,104.74,95.56,90.59,92.36,88.47,84.21,87.26,96.01,83.77,95.07,89.54,99.02,94.34,84.76,83.64,87.21,86.65,99.96,2025-02-04 00:00:00,1
141.93,133.97,130.03,135.94,130.43,147.5,138.03,130.78,136.07,127.98,152.88,138.28,152.44,145.12,154.3,146.77,147.47,145.34,162.17,156.29,144.41,145.65,159.89,158.79,160.02,172.21,191.46,195.8,210.17,231.97,241.01,271.72,294.09,297,287.77,271.49,255.81,233.42,222.5,189.36,198.81,202.23,198.19,198.06,204.86,207.95,216.93,200.52,205.77,214.6,205.62,210.77,212.56,208.68,206.25,201.99,194.62,198.01,195.47,189.06,198.07,194.7,177.33,191.6,183.95,187.6,208.17,208.12,223.36,237.11,255.18,263.1,276.38,270.09,267.74,243.92,226.87,206.88,204.68,181.88,160.05,153.13,146.97,151.95,143.56,144.09,136.08,145.75,149.41,139.58,140.61,142.97,149.78,149.56,140.7,131.76,2025-02-05 00:00:00,2
86.03,83.55,80.73,88.71,95.65,93.92,81.78,82.03,92.55,87.13,85.92,88.21,95.98,96.3,88.16,89.14,90.19,97.15,99.79,90.3,100.6,99.22,108.29,100.58,93.24,90.11,97.82,108.04,108.67,113.24,107.93,114.16,119.94,123.48,107.95,113.29,134.62,134.45,133.6,133.29,151.4,159.17,147.48,170.22,183.4,163.24,182.38,185.5,178.33,176.04,183.24,179.76,188.16,178.56,181.72,176.11,174.56,170.37,168,175.79,169.55,154.48,159.59,158.93,144.79,150.49,134.08,115.75,118.91,121.44,127.21,118.5,110.09,113.26,95.95,102.62,101.28,95.41,95.5,95.65,92.05,92.12,106.02,96.24,100.79,92.39,80.94,97.71,97.92,88.35,96.07,106.31,89.55,94.9,96.67,95.47,2025-02-06 00:00:00,1
91.99,90.82,90.78,93.44,89.55,86.6,87.61,93.58,74.39,85.05,89.19,87.33,93.1,101.4,94.48,98.52,96.18,94.18,93.42,84.95,98.08,99.42,94.43,114.03,98.18,106.64,104.31,93.62,114.45,107.43,114.55,119.91,128.05,122.9,119.38,121.64,115.28,125.16,142.47,154.42,160.42,158.22,165.5,171.7,170.85,169.07,180.55,180.44,187.07,189.84,191.47,171.34,184.5,188.27,185.28,184.86,174.84,179.32,168.17,169.26,160.91,161.87,160.86,143.47,155.02,146.17,148.31,124.28,125.78,131.68,113.49,117.83,107.95,103.69,101.58,99.95,100.94,100.49,98.58,94.64,91.18,91.71,87.49,109.9,89.13,79.13,95.06,106.02,109.13,87.92,82.2,94.12,103.75,92.28,85.58,100.91,2025-02-07 00:00:00,1
110,116.68,106.12,102.67,87.64,98.39,111.49,117.95,112.04,110.42,108.72,107.85,104.46,100.29,117.88,112.78,129.31,120.22,117.12,114.74,113.65,111.84,125.31,116.5,118.67,121.72,124.08,118.35,136.82,125.37,141.77,146.57,141.14,139.12,149.98,154.57,153.24,162.29,158.52,172.32,160.18,172.25,180.07,183.25,181.9,191.85,196.66,216.23,227.15,225.3,218.93,228.98,234.9,244.91,221.32,243.76,228.15,249.47,242.39,240.58,224.01,228.42,231.64,213.21,218.66,216.17,193.49,193.33,200.53,181.68,186.2,170.84,167.13,168,163.9,157.71,150.91,148.71,151.46,140.25,132.44,138.74,128,113.74,116.11,127.1,118.83,122.03,115.17,110.21,107.92,110.54,112.61,123.52,110.24,109.73,2025-02-08 00:00:00,1
112.72,117.75,121.99,118.78,118.72,109.9,128.68,117.78,121.58,120.81,120.97,109.83,118.91,113.7,118.47,113.27,118.67,108.49,126.44,127.46,111.94,115.43,121.53,126.34,124.36,137.84,139.75,137.41,144.58,148.72,144.43,157.25,154.72,164.87,165.84,150.72,164.15,156.85,170.63,183.74,170.61,183.24,184.71,182.05,206.33,186.44,212.78,207.13,207.62,218.7,246.25,214.07,248.47,230.02,256.66,247.59,242.48,245.92,240.32,231.48,239.1,230.75,217.65,234.48,227.5,213.57,216.6,199.24,204.92,199.99,177.7,177.5,170.37,173.64,155.81,161.95,159.29,147.67,135.77,146.4,131.36,120.51,131.82,124.04,133.48,116.66,127.14,118.94,127.32,107.07,117.21,109.21,116.55,122.36,116.51,104.26,2025-02-09 00:00:00,1
95.99,84.87,87.43,94.95,86.16,101.24,93.29,100.68,104.78,109.48,99.51,101.72,109.15,94.29,99.83,89.96,111.67,111.14,101.39,106.47,105.94,113.7,109.45,109.64,106.82,121,111.15,118.19,107.57,121.47,130.26,118.42,126.22,133.64,142.93,134.71,142.78,140.14,155.83,154.66,157.87,167.19,173.78,178.05,185.65,189.6,189.99,198.47,212.24,197.59,198.51,196.64,189.97,191.87,197.11,189.53,194,181.63,173.92,179.5,172.46,174.31,179.57,161.45,180.35,158.2,156.5,146.24,151.38,127.54,132.11,130.9,123.49,112.64,118.26,116,115.43,105.69,109.87,106.68,97.67,106.78,97.74,97.85,100.24,111.42,93.01,116.95,97.61,109.61,99.28,103.24,89.46,96.02,93.35,92.48,2025-02-10 00:00:00,1
153.01,153.21,154.42,149,146.45,169.01,156.21,152.54,147.9,156.44,153.27,159.16,154.6,160.92,168.64,173.36,172.75,168.62,162.65,167.75,172.85,170.49,164.26,185.89,182.63,180.39,201.77,208.47,233.78,264.64,280.72,298.37,300.82,303.2,314.48,297.3,287.59,264.32,241.05,229.46,226.33,229.96,215.17,226.42,232.09,213.14,231.02,220.97,227.77,220.46,214.15,199.01,231.72,235.52,222.78,210.37,217.98,217.94,203.7,207.56,206.44,213.43,206.91,213.15,204.14,226.7,210.51,226.86,243.67,270.96,289.39,290.92,300.34,296.61,307.06,269.77,255.51,235.23,205.9,192.79,179.61,171.47,164.75,170.85,171.21,162.88,153.93,149.08,166.03,160.17,165.36,158.35,156.31,159.59,154.34,155.53,2025-02-11 00:00:00,2
101.64,92.84,96.16,97.22,107.06,99.34,92.69,100.11,100.56,84.27,100.2,93.34,98.55,95.91,100.38,94.33,110.79,105.265,99.74,109.9,109.6,101.15,105.81,108.38,114.74,122.73,113.61,123.21,112.21,127.96,116.19,126.83,127.11,125.95,134.47,128.18,142.75,149.6,152.28,159.64,171.55,168.89,171.36,186.62,180.46,211.74,189.43,192.54,190.93,199.39,201.48,202.86,203.61,187.77,180.56,185.55,199.99,188.06,193.01,188.315,183.62,173.07,173.69,168.23,165.26,163.1,151.11,148.99,135.65,140.96,138.57,137.47,108.2,106.26,115.97,92.6,108.65,102.84,109.25,113.71,94.84,116.69,102.33,97.43,91.77,99.79,96.88,97.37,106.46,100.31,112.87,108.63,100.04,88.93,107.19,99.43,2025-02-12 00:00:00,1
95.28,87.86,94.62,80.95,92.61,97.27,92.27,95.04,92.5,103.07,98.8,92.52,105.91,120.53,101.65,102.85,102.96,91.78,101.11,104.71,105.75,102.33,99.12,100.085,101.05,104.43,113.45,110.28,115.75,118.06,122.38,116.26,128.69,121.06,114.29,135.29,131.89,129.59,158.68,152.19,146.33,177.1,177.76,175.75,184.28,177.81,192.31,195.5,191.39,193.66,190.52,193.89,212.31,202.07,196.81,190.56,184.65,192.94,179.68,193.75,174.41,175.97,167.21,156.06,139.82,136.4,149.53,152.42,139.38,125.57,120.73,110.07,113.17,108.73,109.91,111.69,96.84,106,90.43,114.28,111.44,94.65,104.3,95.64,98.85,103.08,101.76,96.39,104.6,94.12,90.82,105.67,106.41,90.93,94.8,91.93,2025-02-13 00:00:00,1
85.56,82.31,88.53,97.93,99.33,93.64,100.73,88.56,95.31,110.83,106.76,96.59,86.01,96.06,97.22,97.21,95.52,107.61,92.05,95.48,98.91,102.87,104.86,101.09,113.42,109.08,107.34,117.64,107.11,115.37,109.98,111.37,118.04,122.3,119.2,128.91,126.78,143.72,152.19,149.27,156.54,155.47,172.68,168.31,170.67,183.03,183.31,188.73,187.86,192.01,194.16,196.59,192.84,193.15,182.28,176.68,174.33,181.54,173.61,167.99,173.39,163.355,153.32,158.88,159.41,163.62,134.45,146.19,127.45,120.09,129.51,113.24,105.62,117.66,112.92,111.4,94.18,98.87,95.45,93.54,117.86,80.94,102.08,94.56,102.67,86.66,98.81,94.48,88.29,83.23,87.83,106.62,96.34,95.97,93.84,93.95,2025-02-14 00:00:00,1
107.07,103.75,90.8,109.31,95.4,98.83,110.54,106.54,110.78,92.15,104.99,111.84,104.48,113.17,105.11,91.73,113.29,116.19,126.17,119.72,117.71,117.58,115.06,112.27,121.17,128.35,123.53,129.36,132.35,141.74,142.69,141.42,134.6,157.74,149.49,149.8,148.34,166.41,155.63,163.6,163.79,186.69,182.29,179.67,195.85,202.35,197.87,218.88,208.54,224.69,219.8,227.28,232.26,231.28,239.45,246.86,234.13,237.66,230.65,218.12,224.14,223.27,216.43,223.21,198.84,205.37,199.61,194.71,175.87,183.66,172.36,158.36,162.98,160.91,159.62,146.09,148.64,153.14,142.59,132.71,141.82,138.75,129.16,115.51,119.67,109.51,127.29,112.28,108.85,115.69,108.84,101.62,104.79,107.81,108.57,110.26,2025-02-15 00:00:00,1
111.08,103.53,101.31,89.7,99.18,103.83,107.85,105.13,90.59,117.94,101.04,101.13,111.45,105.55,102.42,113.91,103.9,112.85,112.64,108.85,109.19,107.51,118.52,119.25,121.59,109.69,121.2,120.8,132.02,125.63,128.89,145.65,151.29,142.89,147.19,156.92,149.2,155.02,153.84,163.09,166.75,165.04,166.8,180.47,186.96,194.42,189.75,203.67,205.08,199.18,207.29,220.21,241.36,225.45,230.91,232.71,223.39,228.79,216.26,221.72,229.07,231.78,202.38,202.51,210.03,193.12,203.05,202.26,196.68,166.39,173.01,174.72,153.76,139.94,161.21,148.74,146.61,147.82,133.41,128.07,106.31,132.63,125.46,125.88,121.87,120.48,110.55,126.37,106.68,114.3,103.82,113.66,104.21,102.03,104.86,111.66,2025-02-16 00:00:00,1
91.07,94.88,84.04,93.16,81.42,80.48,88.24,87.14,91.94,89.32,85.61,91.52,78.95,88.01,81.68,99.14,88.18,99.83,106.45,101.31,93.92,88.74,102.06,103.08,98.19,96.81,103.86,106.49,109.79,111.28,102.69,121.46,103.58,116.575,129.57,121.27,126.98,138.46,138.67,133.78,144.91,155.11,168.8,160.61,171.41,172.39,173.27,173.18,177.23,173.38,188.2,186.68,168.84,173.87,181.23,171.51,169.15,175.11,171.13,149.08,158.5,158.96,153.62,157.52,143.3,134.13,131.58,131.37,128.07,125.52,128.36,109.33,98.24,96.12,104.99,92.58,96.75,84.8,96.38,96.28,99.88,98.29,96.2,83.06,95.2,98.95,90.68,90.73,94.83,84.89,91.44,75.73,92.02,84.38,92.29,95.09,2025-02-17 00:00:00,1
73.34,51.59,57.81,48.17,49.53,31.49,48.85,60.22,61.285,62.35,55.7,54.29,65.87,53.22,57.56,55.81,56.48,59.34,62.035,64.73,55.1,67.45,65.14,64.31,67.54,66.52,58.49,73.82,60.89,74.53,64.96,65.78,71.49,78.66,76.97,71.47,77.81,69.73,60.95,73.69,85.37,97.24,63.8,76.49,67.42,78.72,86.7,71.69,76.55,84.09,87.48,84.83,91.59,69.59,75.21,68.99,70.54,82.32,75.58,74.39,82.46,78.77,73.18,76.81,86.17,74.91,93.65,58.6,68.15,77.72,56.4,65.57,69.52,62.21,59.86,64.64,57.81,73.07,75.01,63.86,66.66,63.89,55.72,53.79,50.9,67.94,68.03,56.34,57.07,55.08,61.58,49.34,66.03,51.5,71.01,58.92,2025-02-18 00:00:00,4
58.98,54.16,49.62,57.08,58.19,40.94,49.27,50.33,50.25,51.92,66.58,62.82,57.75,50.45,59.46,55.63,74.52,71.37,70.48,60.54,59.4,61.36,55.12,70.9,50.72,56.06,72.78,66,70.71,66.6,66.81,70.03,63.15,80.42,70.86,72.81,74.12,73.98,72.97,80.66,83.22,69.15,85.86,85.85,68.45,93.5,87.19,92.48,78.05,88.91,75.46,87.59,78.3,93.59,83.67,81.52,79.37,90.87,72.93,78.2,74.75,85.13,91.58,73.24,70.54,67.5,75.92,69.58,67.79,64.72,67.8,64.77,60.12,71.19,73.28,76.73,62.28,63.22,69.24,61.29,64.74,65.77,59.59,59.26,61.5,63.45,68.09,60.01,58.98,52.1,60.32,46.62,52.17,74.74,48.09,58.46,2025-02-19 00:00:00,4
99.82,91.28,91.57,93.85,95.72,99.18,98.45,84.1,91.38,108.81,91.6,89.1,101.77,97.41,100.49,100.27,110.51,105.57,95.05,111.33,108.57,97.37,109.54,113.45,108.6,115.85,107.62,98.86,114.62,123.77,112.6,116.5,119.09,137.47,128.42,130.69,137.82,138.12,136.89,158.93,147.94,176.21,171.4,190.56,176.9,182.1,192.22,190.77,205.35,205.52,198.84,201.67,199.67,189.33,189.04,198.13,179.57,175.57,181.85,182.62,185.26,179.06,158.78,165.55,154.27,170,154.4,152.66,132.31,121.88,125.84,124.47,104.75,116.81,115.53,105.24,95.53,119.26,96.14,106.61,107.53,106.99,87.34,98.06,101.06,95.54,96.99,107.05,103.33,94.57,90.66,97.08,98.19,98.31,95.07,87.92,2025-02-20 00:00:00,1
151.38,155.17,148.95,153.79,146.64,161.57,148.24,144.36,153.41,159.79,173.23,153.87,155.15,159.46,163.71,151.18,166.31,154.68,155.41,170.44,179.4,173.42,181.2,167.22,188.95,201.6,200.66,221.73,230.07,261,276.33,314.25,313.35,313.08,312.94,295.47,268.89,254.99,252.23,240.16,230.49,208.01,215.96,229.49,220.32,208.71,206.93,222.53,226,228.68,233.18,236.39,205.11,237.34,227.08,224.11,221.39,224.65,210.07,208.64,209.78,208.59,211.16,205.39,206.43,205.76,226.37,236.52,241.75,269.96,294.72,296.25,302.21,301.03,299.81,277.58,267.35,230.43,209.39,189.24,186.09,172.09,176.69,160.8,153.72,157.59,171.46,155.84,161.72,153.53,158.07,161.64,158.05,165,149.78,159.77,2025-02-21 00:00:00,2
108.35,113.55,128.98,118,116.3,122.16,118.24,121.48,127.08,116.96,131.17,114.43,116.22,112.44,105.84,108.35,110.86,134.54,133.36,121.73,131.86,121.19,130.04,130.44,123.14,158.58,149.67,138.29,144.12,138.7,153.3,159.51,159.17,159.21,161.6,167.3,159.41,166.78,172.62,174.71,188.27,186.31,192.86,202.33,206.97,225.73,224.42,223.2,224.4,241.02,236.6,235.99,253.33,262.32,259.52,255.6,255.66,253.94,258.65,243.66,253.68,244.37,250.04,232.42,232.66,230.67,220.61,217.27,207.37,211.1,197.23,183.36,172.35,174.11,162.26,159.53,159.07,160.14,151.74,152.13,148.35,147.92,141.11,138.39,136.88,136.49,121.01,129.08,122.15,130.07,125.79,126.48,126.98,121.97,121.75,124.81,2025-02-22 00:00:00,1
111.67,110.94,122.95,119.7,108.9,117.24,112.76,128.7,109.22,119.83,109.02,120.83,102.48,109.87,123.38,128.99,117.73,121.295,124.86,128.34,114.25,136.25,122.77,127.83,142.02,122.86,124.98,145.23,146.07,148.28,160.85,143.64,147.32,165.2,155.12,171.77,163.61,162.39,180.42,177.61,189.33,183.18,186.91,200.14,210.54,208.82,220.88,214.55,232.03,234.34,235.49,247.99,247.2,248.83,242.86,248.28,241.77,236.29,252.97,238.06,243.35,239.5,240.91,234.84,224.95,222.49,206.92,211.92,207.79,201.85,185.06,180.59,173.01,175.99,176.78,160.28,159.78,155.85,148.89,146.46,151.24,143.58,147.12,129.59,127.71,112.7,139.96,132.95,117.34,122.32,105.6,121.75,117.69,116.91,112.85,116.14,2025-02-23 00:00:00,1
100.13,81.09,93.64,94.97,103.71,94.3,93.91,101.69,99.74,95.86,98.8,97.18,92.23,100.66,87.77,112.25,109.78,109.23,103.61,105.01,112.37,104.25,109.53,106.29,113.96,111.43,113.63,111.49,106.54,129.4,132.37,114.11,127.28,115.07,123.16,132.15,134.06,138.97,139.5,157.88,157.66,186.79,173.79,170.36,186.98,182.85,182.76,194.66,196.35,192.14,190.73,184.93,187.67,184.2,188.62,189.17,184.76,181.32,172.72,171.59,176.16,173.4,164.77,156.76,154.52,165.8,141.88,137.74,140.66,143.14,125.3,116.06,115.74,112.4,117.31,116.17,107.57,94.76,106.34,99.66,100.27,106.7,94.1,94.23,104.86,97.54,97.41,93.71,103.7,92.77,97.38,93.63,83.87,95.76,91.81,101.73,2025-02-24 00:00:00,1
139.23,146.95,142.69,153.37,144.75,155.59,142.6,155.71,145.89,145.16,144.03,155.32,160.9,148.8,142.78,153.63,147.52,153.36,164.42,154.9,151.65,155.91,156.98,169.63,180.97,161.51,186.32,206.71,211.03,240.6,258.74,286.78,294.34,302.65,296.88,281.98,269.74,236.25,235.83,222.23,217.98,228.04,205.96,207.77,209.59,200.71,202.99,214.91,210.97,213.81,207,224.99,207.42,211.52,200.89,205.88,220.36,200.95,194.94,212.49,187.01,195.44,197.66,200.18,194.71,192.65,209.6,218.02,241.73,251.76,259.88,274.32,269.91,272.3,273.98,262.77,242.92,218.84,202.88,178.68,179.76,158.5,155.37,154.29,146.17,156.41,153.03,146.52,152.3,158.88,141.21,146.08,140.47,149.61,151.73,152.41,2025-02-25 00:00:00,2
95.86,98.07,92.1,89.94,101.49,96.27,93.71,91.15,93.61,82.91,95.02,83.58,95.6,99.97,92.66,80.14,104.58,89.14,94.6,95.42,98.94,98.71,103.29,107.03,97.78,118.56,104.78,111.92,108.71,114.79,109.82,120.29,108,120.89,122.12,120.63,133.42,134.7,131.93,153.78,146.16,157.35,162.19,178.3,171.37,167.8,179.57,176.4,197.47,185.4,196.47,180.35,186.45,178.52,174.58,179.7,169.15,172.25,173.81,180.67,166.7,170.81,160.17,161.56,157.95,141.39,145.8,137.59,123.49,130.06,122.3,117.7,115.9,107.68,103.23,101.48,107.03,96.59,103.7,95,96.37,95.12,88.41,96.48,98.75,89.09,76.02,101.65,90.05,91.84,91.85,79.6,90.33,94,91.91,84.25,2025-02-26 00:00:00,1
84.49,83.13,88.92,69.33,78.35,85.7,94.35,79.53,87.73,79.69,97.98,93.91,87.19,89.64,97.37,99.69,93.15,82.12,96.91,89.35,90.77,88.48,94.36,101.62,94.91,110.32,103.77,101.04,101.93,103.87,113.38,123.92,112.11,120.33,116.77,129.6,115.78,146.48,154.17,144.12,142.94,160.92,164.57,166.33,184.14,166.07,176.31,187.92,185.12,188.99,179.65,188.24,191.09,179.59,179.61,197.27,177.55,155.7,166.51,174.26,172.82,147.52,159.77,139.6,140.25,151.53,135.43,138.58,134.64,124.75,121.88,123.1,98.24,97.18,94.59,87.26,122.05,97.62,98.5,87.73,95.54,87.73,96.7,88.28,90.25,81.34,83.58,85.75,87.62,90.51,87.95,99.11,90.77,73.84,92.13,90.43,2025-02-27 00:00:00,1
54.76,48.51,46.97,58,47.75,40.71,59.24,48.83,46.09,55.22,44.12,51.14,54.97,56.74,56.32,56.83,53.56,51.68,46.87,56.91,63.06,64.76,57.21,53.03,59.46,74.55,52.02,60.02,62.64,63.18,61.74,74.03,68.37,75.99,59.81,73.22,74.94,73.26,74.39,72.07,72.35,82.64,70.95,76.05,65.1,73.09,75.03,88.5,78.33,68.6,79.97,79,80.03,84.54,70.4,68.84,78.71,76.84,72.15,65.98,86.09,72.88,76.47,69.56,67.72,78.71,72.72,54.5,75.98,54.24,61.62,64.63,56.08,67.56,53.76,74.82,72.25,64.52,67.68,51.84,63.96,54.15,50.62,57.64,50.09,44.3,56.73,60.62,52.85,47.82,37.12,63.56,47.43,64.64,49.04,58.54,2025-02-28 00:00:00,4
118.51,127.6,121.69,124.26,121.77,115.41,117.78,118.6,123.03,121.1,114.13,107.21,141.09,120.07,126.77,132.33,141.02,122.53,109.8,125.36,133.27,141.32,138.36,128.41,148.82,138.77,142.91,140.66,153.9,146.47,147.87,161.12,164.9,170.74,163.89,173.6,186.17,179.67,169.4,188.93,186.52,188.38,205.32,198.96,221.25,224.72,221.12,243.99,253.88,251.02,266.28,251.06,248.96,275.68,273.57,272.1,267.87,282.56,264.79,278.23,244.08,263.07,249.36,250.72,235.86,244.27,228.13,216.34,207.19,211.11,199.77,191.99,189.82,193.85,166.39,165.91,174.39,163.74,157.35,148.87,138.34,143.13,126.83,143.12,130.09,135.29,138.03,141.16,119.16,126.82,120.13,118.76,127.49,132.63,122.16,119.13,2025-03-01 00:00:00,1
121.52,121.18,112.71,126.9,120.42,103.24,130.53,116.21,110.2,124.42,122.78,123.5,127.82,116.7,130.92,124.88,121.23,130,121.72,114.14,121.65,135.09,132.55,129.79,131.26,130.89,124.84,149.31,130.82,160.96,169.76,149.93,159.48,160.64,169.08,182.18,181.17,177.69,181.5,196.25,194.6,191.53,197.56,207.01,208.28,222.3,237.55,231.9,236.79,240.96,247.88,256.34,276.12,265.38,282.61,280.73,268.51,265.04,261.73,263.22,272.49,266.24,241.13,240.18,231.55,218.28,223.15,207.96,207.485,207.01,185.8,187.75,178.49,175.81,163.41,168.34,166.99,166.83,161.73,142.84,137.11,142.67,131.76,128.74,141.47,136.27,129.08,131.65,121.74,124.09,120.32,120.15,117.3,110.14,111.67,124.52,2025-03-02 00:00:00,1
162.42,156.51,141,151.89,153.52,156.64,156.32,153.28,145.58,148.68,145.64,157.38,159.71,166.93,152.16,166.26,152.7,150.96,157.3,154.93,167.15,150.81,167.9,178.74,174.82,173.04,194.63,204.18,214.83,255.6,282.71,303.12,302.02,335.78,310.69,301.96,286.61,251.55,243.64,230.45,229.75,211.55,239.13,218.15,213.25,216.74,224.63,229.37,225.86,228.35,240.28,236.3,240.6,229.63,226.41,213.53,210.59,215.33,213.03,216.47,206.41,193.84,212.27,204.8,213,207.14,213.72,221.79,250.83,267.74,287.36,298.72,297.75,299.52,288.38,264.46,237.83,228.78,200.82,184.18,184.17,181.29,164.98,162.78,166.82,168.33,155.54,166.1,158.16,171.69,160.51,162.19,150.41,155.28,159.58,144.42,2025-03-03 00:00:00,2
90.24,98.95,85.94,76.82,91.42,105.21,90.37,87.9,102.1,94.97,89.28,95.53,86.77,107.17,102.79,99.61,88.9,92.58,99.77,89.7,95.51,104.93,116.6,109.47,89.25,114.43,110.36,115.58,115.82,94.7,117.69,122.42,110.87,105.95,129.48,132.71,130.55,142.67,155.31,153.27,161.04,170,164.61,187.05,176.62,196.59,188.3,197.72,182.6,190.8,181.45,201.88,199.13,174.15,177.19,192.94,189.37,175.32,178.66,184.73,174.28,172.78,169.15,163.31,162.77,143.04,153.81,144.47,145.94,129.75,124.18,124.94,107.4,115.47,113.92,98.92,117.73,94.9,101.27,91.99,99.53,95.74,114.25,101.4,92.52,99.76,92.13,89.34,93.82,95.99,94.12,81.11,89.89,98.13,87.67,92.03,2025-03-04 00:00:00,1
87.79,94.5,85.65,84.12,81.85,85.24,106.69,93.19,97.03,102.36,94.89,90.68,96.55,93.87,83.77,93.09,101.52,92.33,112.24,95.39,98.85,82.22,105.03,99.96,107.57,120.14,105.37,122,111.06,106.89,114.9,117.52,113.67,104.78,115.89,133.02,126.3,143.15,148.14,154.35,150.85,152.24,162.83,174.46,178.38,188.09,189.19,185.29,204.24,192.01,187.55,194.25,188.59,190.74,191.74,178.95,174,177.53,176.765,176,163.43,166.56,167.52,165.93,147.92,145.54,140.1,152.18,138.53,126.54,111.5,112.46,109.83,99.82,116.05,103.41,106.61,103.38,111.38,96.83,105.61,91.79,97.01,86.23,92.44,84.95,89.2,93.62,91.36,80.4,102.37,88.08,95.39,97.33,85.75,89.06,2025-03-05 00:00:00,1
83.81,97.82,93.2,90.58,95.7,91.14,94.47,100.79,96.28,82.74,102.57,85.64,91.72,92.24,89.84,97.4,100.43,94.15,97.18,111.68,94.66,109.36,89.95,105.54,108.07,103.8,107.6,104.11,118.05,120.81,120.75,105.55,109.5,122.08,122.48,136.82,128.1,138.93,154.69,155.44,155.22,164.5,171.71,170.39,169.06,191.07,204.64,191.48,198.09,202.78,193.19,202.62,194.32,196.86,179.18,175.05,182.24,175.26,194.67,176.94,169.71,167.96,163.34,164.69,165.27,156.78,144.25,139.07,139.44,130.3,109.23,119.04,101.99,105.93,113.48,109.49,109.65,99.72,94.63,119.04,86.45,82.62,100.57,92.43,87.89,84.72,103.99,80.08,93.03,88.95,90.27,98.33,96.68,87.32,95.75,83.57,2025-03-06 00:00:00,1
145.41,142.38,155.37,149.28,153.78,152.56,151.35,148.2,138.2,139.42,152.01,143.9,151.79,156.36,154.22,168.56,153.8,171.48,177.36,163.91,161.07,165.84,154.57,157.8,174.01,185.42,184.99,206.42,228.5,248.46,263.12,291.22,306.95,303.825,300.7,296.09,279.67,250.61,241.63,220.81,220.99,202.01,200.93,213.26,207.37,224.29,231.02,202.83,217.89,220.07,217.97,220.86,221.83,218.12,211.07,217.07,213.4,217.16,214.3,202.09,202.65,209.55,209.52,188.9,198.31,222.16,215.96,236.53,239.33,253.29,276.93,280.42,300.25,289.48,289.22,267.04,237.49,229.67,204.68,201.62,190.03,161.59,168.48,163.75,180.89,160.92,150.65,160.47,152.94,144.72,153.35,144.37,140.78,141.9,154.81,155.77,2025-03-07 00:00:00,2
110.23,95.99,121.19,120.04,109.68,106.91,110.54,107.07,112.23,110.33,111.23,118.3,119.8,122.14,107.96,114.92,121.99,116.68,119.2,125.37,109.87,141.64,121.81,125.73,130.86,126.14,131.96,141.29,143.92,127.45,140.57,157.28,152.42,158.16,165.34,156.26,168.21,170.07,166.43,174.05,186.83,192.92,199.66,199.96,196.31,206.71,216.44,214.17,228.65,228.08,255.51,248.07,247.81,254.19,245.81,235.56,252.58,253.41,257.59,254.47,246.68,238.05,231.34,234.47,232.06,222.23,212.4,219.8,207.29,203.87,186.86,196.8,181.09,185.79,171.26,152.57,156.18,163.18,150.46,144.16,134.99,134.94,119.15,116.66,124.77,117.24,122.15,130.14,127.06,130.9,111.71,130.85,118.27,105.57,113.02,109.23,2025-03-08 00:00:00,1
